item_id,dataset,sample_id,generator,setting,question,n_obs,outfit,infit
mmlu_pro::mmlu_pro:2027::openai/gpt-5.2-2025-12-11::augment_ablation,mmlu_pro,mmlu_pro:2027,openai/gpt-5.2-2025-12-11,augment_ablation,The part of the neuron that directs synthesis of neurotransmitters and proteins is the,5,3.665645481900865,1.4823934713913574
arc_challenge::arc_challenge:Mercury_7211033::openai/gpt-5.2-2025-12-11::model_from_scratch,arc_challenge,arc_challenge:Mercury_7211033,openai/gpt-5.2-2025-12-11,model_from_scratch,Which of these is a product of photosynthesis and a requirement for cellular respiration?,5,3.619924907855931,1.4959839375306487
arc_challenge::arc_challenge:Mercury_7171570::together/Qwen/Qwen3.5-397B-A17B::augment_human,arc_challenge,arc_challenge:Mercury_7171570,together/Qwen/Qwen3.5-397B-A17B,augment_human,The digestive system breaks food down into molecules that are used by our body's cells. Which other body system regulates how fast or slow the digestive system functions?,5,3.6020776486968584,1.4693254708783066
arc_challenge::arc_challenge:MCAS_2011_8_17694::google/gemini-3.1-pro-preview::augment_ablation,arc_challenge,arc_challenge:MCAS_2011_8_17694,google/gemini-3.1-pro-preview,augment_ablation,Which of the following best describes the function of an encoder in a telephone communication system?,5,3.575825030474184,1.465012492660215
mmlu_pro::mmlu_pro:2381::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,mmlu_pro,mmlu_pro:2381,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,"In order to deal with the legal issue of age discrimination, iris important for the psychologist to know that, with regard to the firing of an employee, evidence of age discrimination exists",5,3.504616810955697,1.4720642644811306
mmlu_pro::mmlu_pro:630::together/Qwen/Qwen3.5-397B-A17B::augment_model,mmlu_pro,mmlu_pro:630,together/Qwen/Qwen3.5-397B-A17B,augment_model,What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,5,3.481304757371755,1.4480853363114414
arc_challenge::arc_challenge:Mercury_SC_401788::openai/gpt-5.2-2025-12-11::augment_human,arc_challenge,arc_challenge:Mercury_SC_401788,openai/gpt-5.2-2025-12-11,augment_human,Which step should be performed first in a scientific investigation?,5,3.4623376731085655,1.4454271130583203
arc_challenge::arc_challenge:MCAS_2011_8_17694::google/gemini-3.1-pro-preview::augment_model,arc_challenge,arc_challenge:MCAS_2011_8_17694,google/gemini-3.1-pro-preview,augment_model,Which of the following best describes the function of an encoder in a telephone communication system?,5,3.424458294323492,1.4397754917971235
arc_challenge::arc_challenge:Mercury_7030870::together/Qwen/Qwen3.5-397B-A17B::augment_model,arc_challenge,arc_challenge:Mercury_7030870,together/Qwen/Qwen3.5-397B-A17B,augment_model,Which of these substances would be a good material for use as insulation?,5,3.3602631549889828,1.430240815775446
mmlu_pro::mmlu_pro:2394::openai/gpt-5.2-2025-12-11::human_from_scratch,mmlu_pro,mmlu_pro:2394,openai/gpt-5.2-2025-12-11,human_from_scratch,Form A of a standardized personality test was given in the fall and again in the spring co the same group of people. The reliability estimate that resulted from this research is referred to as,5,3.343600299713624,1.4428450545220677
