level,estimate,reference,stem_id,dataset,sample_id,question
mmlu_pro::mmlu_pro:1623,3.8016734497400293,False,mmlu_pro::mmlu_pro:1623,mmlu_pro,mmlu_pro:1623,"A defendant was arrested and charged with burglarizing a home. At trial, the main issue of contention centered on the identity of the burglar. The state called the homeowner to testify, but his identification testimony was inconclusive. The homeowner testified that he was asleep during the burglary and awoke as the burglar was fleeing the premises. The homeowner admitted that he didn't see the face of the burglar and couldn't even tell whether the person was male or female. Thereafter, the prosecution offers evidence that at the time of the burglary, the defendant needed money to defend himself against other burglary charges. This proffered evidence should be"
mmlu_pro::mmlu_pro:763,3.797264928434788,False,mmlu_pro::mmlu_pro:763,mmlu_pro,mmlu_pro:763,What are the key characteristics of transactional leaders?
mmlu_pro::mmlu_pro:1156,3.7970934306261195,False,mmlu_pro::mmlu_pro:1156,mmlu_pro,mmlu_pro:1156,"Proposed legislation was offered to a state legislature that would reorganize the state police. The bill created a great deal of controversy, both in and outside the state government. Several leaders of the minority party in the legislature decided to oppose the legislation. One member of the minority party disagreed with his party's opposition to the bill and publicly announced his support for the legislation. The minority party leaders called a caucus to discuss and determine their legislative strategy for floor debate on the bill. When the disagreeing member appeared at the door of the caucus room, he was denied admission because of his anti-party stance. He was also informed that he would be removed from all of his committee assignments. During the caucus, the party members discussed other means of disciplining the member for his party insubordination. It was suggested that they issue a press release in which the party would publicly castigate him for his actions. The leader of the party said that ""the member is a cutthroat politician who is only looking out for where his next buck will come from. ""Which of the following constitutional provisions would give the ousted member his best grounds for challenging his exclusion from the party caucus?"
mmlu_pro::mmlu_pro:1418,3.794742177718049,False,mmlu_pro::mmlu_pro:1418,mmlu_pro,mmlu_pro:1418,"A defendant was charged with vehicular battery after driving through a red light and crashing into a woman's small convertible. The woman suffered massive internal injuries and lapsed into a coma for several hours after she reached the hospital. The woman's best friend, who was a passenger in the car, miraculously received only a few minor bruises. After the collision, the passenger stayed with the woman trying to comfort her until the ambulance arrived. At trial, the passenger is called to testify. While on the witness stand, she gazes with sorrow at the woman, who is still wearing a cast on her leg. The passenger testifies that the first thing she remembered seeing after the accident was the woman's bloodied body trapped in the mangled wreckage. The state's attorney then asked the passenger if the woman said anything to her before being taken to the hospital. The passenger answered, ""Yes, she told me: I know I'm dying. Why did he have to run that red light?""Upon objection by the defendant's attorney, the court should rule the passenger's testimony"
mmlu_pro::mmlu_pro:1238,3.786303246603611,False,mmlu_pro::mmlu_pro:1238,mmlu_pro,mmlu_pro:1238,"A defendant is on trial for kidnapping. The victim has testified that one of the kidnappers referred to the other as ""Speed."" The prosecutor calls a jail employee to testify that, while the defendant was in jail awaiting trial, other inmates addressed the defendant as ""Speed."" Is the jail employee's testimony admissible?"
mmlu_pro::mmlu_pro:1040,3.7809345992844237,False,mmlu_pro::mmlu_pro:1040,mmlu_pro,mmlu_pro:1040,"A woman was in a public restroom at a mall. While the woman was at the sink, a man entered the restroom and told her not to make a sound. Frightened, the woman ran to an open window in the bathroom and jumped onto the fire escape. As she exited down the fire escape, the woman accidentally fell, bruising her legs. Which of the following crimes, if any, would the man most likely be convicted of?"
mmlu_pro::mmlu_pro:1772,3.776965009806701,False,mmlu_pro::mmlu_pro:1772,mmlu_pro,mmlu_pro:1772,"In 1985, a widow, the undisputed owner of a cottage, leased it to a tenant for a term of seven years. Rent was to be paid in installments due on the first day of each month. One year later, in 1986, the widow died leaving no heirs. In her will, the widow left her entire estate to the Boy Scouts of America. The cottage was not specifically mentioned in the will. One month after the widow died, the tenant, having learned of her death, decided to remain on the property, but stopped paying rent. The Boy Scouts of America organization was unaware that the widow made a gift to the organization until 2009, when attorneys for the organization conducted an inventory of testamentary gifts to the Boy Scouts of America, which revealed that they had a claim to ownership of the cottage. The statutory period for adverse possession in this jurisdiction is 20 years. The tenant's statutory period for adverse possession began to run when"
mmlu_pro::mmlu_pro:1084,3.7760054739688838,False,mmlu_pro::mmlu_pro:1084,mmlu_pro,mmlu_pro:1084,"A college student owns an expensive sports car. His friend called him up one afternoon and asked to borrow his car for a date he had that night. The college student generously lent the car to his friend. On his way home from the date, basking in the memories of a beautiful evening, the friend lost control of the car and hit a pedestrian. As a result of the accident, and after learning that the friend had no money and no insurance, the pedestrian brought suit against the college student to recover for his injuries. He asserted a claim against the college student for negligent entrustment of a vehicle. During his case, the pedestrian introduced evidence that the friend had been in several previous accidents. In his defense, the college student offered the testimony of his girlfriend that the college student frequently lent his car to his friend. The girlfriend further testified that the college student gave his friend permission to use his car only after determining that the friend was a careful and attentive driver. The girlfriend's testimony is"
mmlu_pro::mmlu_pro:1647,3.763661382632976,False,mmlu_pro::mmlu_pro:1647,mmlu_pro,mmlu_pro:1647,"Liang, a talented student from another country, received degrees from several universities in the United States and then decided to stay in the states to teach. Could a state law requiring citizenship for teachers prevent him from doing so?"
mmlu_pro::mmlu_pro:1111,3.750829199994214,False,mmlu_pro::mmlu_pro:1111,mmlu_pro,mmlu_pro:1111,"A plaintiff filed a civil action asking for damages resulting from a tortious assault that the defendant inflicted on him. During trial, plaintiff's counsel asked an opposing witness on cross examination: ""At any time during the assault did anyone attempt to leave?"" Defense counsel objected to the question. How will the court rule on the objection?"
mmlu_pro::mmlu_pro:1702,3.7462074748519494,False,mmlu_pro::mmlu_pro:1702,mmlu_pro,mmlu_pro:1702,"Albert Attorney was a solo practitioner in Littletown who operated a general law practice. In 1990, Albert drafted a document for a client's estate plan that unfortunately violated the rule against perpetuities. Upon the testator's death in 2004, the mistake was discovered. Because of the error, the estate plan was not admitted to probate so the assets were distributed under the state intestacy statute. Gordon Greedy was named as a substantial taker under the estate plan, but did not take under the intestate statute since he was not a relative. The state statute of limitations for professional malpractice is three years. If Gordon sues Albert for professional malpractice in 2005, the best defense Albert can assert is"
mmlu_pro::mmlu_pro:1472,3.743666344701016,False,mmlu_pro::mmlu_pro:1472,mmlu_pro,mmlu_pro:1472,"A husband and wife divorced after 17 years of marriage. They had one son, aged 10. As part of the divorce decree, the wife was given custody of the son, while the husband was entitled to weekend visitation. Thereafter, the husband accepted a new job in a neighboring state. Before relocating, the husband met with an attorney to seek his advice about how he could gain full custody of his son. The attorney told the husband that his new state did not give full faith and credit to divorce proceedings in his former state of residence. As a consequence, the attorney advised the husband that he could take the son to live with him and not be in violation of the law. This was erroneous legal advice, and his new state, in fact, did honor and give full faith and credit to other states' divorce decrees. When his next scheduled visitation took place, the husband picked up his son at his ex-wife's home. Instead of returning his son, he took him to live with him in his new state. After refusing to return his son to his ex-wife, the husband was subsequently arrested and charged with kidnapping. The applicable statute is defined as ""knowingly abducting a person and moving him or her to another location. ""Should the husband be found guilty of kidnapping?"
mmlu_pro::mmlu_pro:1913,3.7357711839363414,False,mmlu_pro::mmlu_pro:1913,mmlu_pro,mmlu_pro:1913,"Two men agreed to burglarize a home. While they were planning the burglary, the two men learned that the home had a sophisticated alarm system that needed to be disarmed. One of the men told the other that he knew an alarm specialist who could help disarm the security system. One of the men then approached the alarm specialist and asked if he would assist them in disarming the home's alarm system. The alarm specialist said that he didn't want to participate in the crime but told the man how he could disarm the system himself. The two men thereafter went to the home to commit the burglary. When they arrived at the home, they saw a vicious guard dog patrolling the fenced-in area of the home. Deciding it would be too risky to confront the dog, the two men abandoned their planned burglary. Which of the following is the most accurate statement regarding the criminal liability of the two men and the alarm specialist?"
mmlu_pro::mmlu_pro:1132,3.7334300911125777,False,mmlu_pro::mmlu_pro:1132,mmlu_pro,mmlu_pro:1132,There was an accident at a manufacturing plant located in California which state generally allows prevailing parties to collect punitive damages. A worker from Washington was injured at the California plant and she filed suit in federal district court in her home state of Washington. Washington does not generally allow punitive damages. The plaintiff has alleged in their federal lawsuit filed in Washington that they are entitled to punitive damages. The court should
mmlu_pro::mmlu_pro:951,3.7289814701744377,False,mmlu_pro::mmlu_pro:951,mmlu_pro,mmlu_pro:951,"A man was visiting his friend at the friend's cabin. The man decided to surprise the friend with some fireworks, so he purchased some fireworks and hid them under his friend's chair on the friend's porch. That evening, the friend went outside to smoke and dropped his unfinished cigarette next to his chair on the porch. The cigarette ignited the fireworks, and the fireworks immediately exploded, causing extensive damage to the friend and to his cabin. The man was arrested and is being prosecuted for arson. Will the man be found guilty of arson?"
mmlu_pro::mmlu_pro:1222,3.7280731343285485,False,mmlu_pro::mmlu_pro:1222,mmlu_pro,mmlu_pro:1222,"In June a computer retailer ordered 100 computers, with various configurations, from a manufacturer, to be delivered by August 1. The order form expressly limited acceptance to the terms of the offer. In July the manufacturer sent a confirmation agreeing to the terms and specifications, but stating that ""shipment will be made in two deliveries, half by August 10 and the other half by August 20."" When shipment was not made by August 1, the retailer withdrew the order. Will the manufacturer prevail in enforcing a contract?"
mmlu_pro::mmlu_pro:1170,3.7239190604076606,False,mmlu_pro::mmlu_pro:1170,mmlu_pro,mmlu_pro:1170,"A man was standing on a street corner when a police officer approached him. The officer gently grabbed the man's arm and said, ""Hey, I want to talk to you. "" The man responded, ""About what . . . I'm in a hurry to go home and watch the baseball game. "" The officer then remarked, ""Listen, what were you doing at the liquor store last week?"" The man stated, ""All right, man, I was there during the robbery. "" Whereupon, the officer placed the man under arrest and charged him with robbery. The man was taken to police headquarters where he was booked. For the first time, he was given his Miranda warnings. He then waived his rights and confessed to being an accessory during the liquor store robbery. Afterward, the court appointed an attorney to represent the man. The attorney moved to suppress both statements the man gave to the police. The trial court granted the motion with respect to the first statement as a violation of Miranda. The man's attorney now moves to suppress the secondstatement given at the police headquarters. This motion should be"
mmlu_pro::mmlu_pro:1528,3.723791935781851,False,mmlu_pro::mmlu_pro:1528,mmlu_pro,mmlu_pro:1528,"A man worked as a clerk in a gourmet coffee shop. His friend often stopped by the shop to chat with the man while the man was working. One afternoon, while the friend was visiting the shop, the man needed to use the bathroom. There were no customers in the shop at that moment, so the man asked the friend to watch the store for him while he went in the back to use the bathroom. The friend agreed to do so. While the man was in the bathroom, a customer came into the store. She wanted to purchase some freshly ground coffee. The shop had a grinding machine that customers could use. The customer selected a bag of coffee beans and then took it to the grinding machine. She was unsure how to start the machine, so she asked the friend for help. The friend tried to show the customer how to use the machine, but he was not familiar with how it worked, and he gave the customer erroneous instructions. The customer tried to follow the friend's instructions, but this led to her getting her finger pinched and cut by the machine. If the customer asserts a claim against the coffee shop company for her finger injury, the customer will most likely"
mmlu_pro::mmlu_pro:1705,3.7209966090912046,False,mmlu_pro::mmlu_pro:1705,mmlu_pro,mmlu_pro:1705,"The police received a report that women dressed as superheroes had robbed a man in his house and stolen many of his valuables. The only way onto or off the island where he lived was a ferry. The last ferry was getting ready to leave for the night when the report came in to the police. Without attempting to get a warrant, the police stopped all the cars waiting for the ferry. In one vehicle, the police noticed three women fidgeting rather nervously. Upon searching their auto, the police found the victim's stolen property hidden under the front seat. The defendants were immediately placed under arrest. At their trial for armed robbery, the defendants move to suppress the use of the property confiscated by the police as evidence. Their motion should be"
mmlu_pro::mmlu_pro:1267,3.717962968935367,False,mmlu_pro::mmlu_pro:1267,mmlu_pro,mmlu_pro:1267,"The police received an anonymous tip informing them that a pharmacist was engaged in the illegal manufacture of synthetic cocaine. As part of its investigation, the police placed an electronic tracking device on the pharmacist's car. The tracking device was attached to the underbody of the pharmacist's car while it was parked outside his home. The police did not secure a warrant before installing the device. By means of the tracking device, the police were able to trail the pharmacist's movements. The police followed the pharmacist every day for almost a month. Finally, one day the police tracked the pharmacist's car to a vacant warehouse on the outskirts of town. While the pharmacist was inside the building, the police peered in the window and saw drug paraphernalia and equipment used in the manufacture of synthetic cocaine. Based on these observations, the police secured a search warrant and gained entry into the building. Once inside, the police arrested the pharmacist and confiscated a large quantity of synthetic cocaine that had just been produced. At his trial for illegal possession and manufacture of a controlled dangerous substance, the pharmacist moves to suppress the cocaine confiscated by the police. The pharmacist's motion will most likely be"
mmlu_pro::mmlu_pro:1615,3.7166211284521715,False,mmlu_pro::mmlu_pro:1615,mmlu_pro,mmlu_pro:1615,"A state imposes a graduated income tax upon net income calculated under federal law. Section 22 of the city's reform act of 2010, which is to become effective on January 1, 2010, provides: ""Any parent or guardian financially responsible for the education of his ward may claim a direct tax credit against his income tax liability equal to the amount of tuition of a child or children of high school age who does not attend a public high school. "" Other provisions define ""tuition"" very broadly but limit the credit to tuition paid to schools meeting the educational requirements as determined by the state. On December 1, 2009, the parents of two students who attend a public high school in the state sue for a declaratory judgment and injunction in federal court, claiming that Section 22 violates the establishment clause of the First Amendment. The federal court will most likely"
mmlu_pro::mmlu_pro:1281,3.7105119705050322,False,mmlu_pro::mmlu_pro:1281,mmlu_pro,mmlu_pro:1281,"One evening, a defendant set fire to an occupied house. As a result of the blaze, the homeowner's daughter was killed. The defendant was charged with felony murder on the first count and arson on the second count of the two-count indictment. The jury found the defendant guilty on the first count, but returned a not guilty verdict on the second count. The defendant's attorney's motion to set aside the guilty verdict on the felony murder charge will be"
mmlu_pro::mmlu_pro:936,3.6895701201459112,False,mmlu_pro::mmlu_pro:936,mmlu_pro,mmlu_pro:936,"A defendant, an indigent, was arrested and charged with attempted murder. The defendant, who had a history of psychiatric problems, had been diagnosed as being paranoid schizophrenic. The defendant was represented by a court-appointed attorney. In trying to prepare for trial, the attorney met with the defendant on numerous occasions. The attorney, however, found it difficult to communicate with the defendant, who, due to his paranoia, distrusted the attorney and believed he was working with the prosecution to convict him. The defendant was subsequently convicted. After the defendant was sentenced, the attorney filed an appeal seeking to overturn the conviction and have a new trial ordered. The appeal, in part, challenged the constitutionality of a state statute that placed the burden of proof on the defendant by requiring him to prove mental incompetency by clear and convincing evidence. In addition, the appeal claimed that the attorney was unable to provide adequate representation because there was a failure of communication between the defendant and his attorney. The appeal will most likely be"
mmlu_pro::mmlu_pro:1371,3.6895701201459112,False,mmlu_pro::mmlu_pro:1371,mmlu_pro,mmlu_pro:1371,"A woman owned an extensive art collection that she displayed in a special room of her home. While the woman was away on a vacation, there was a burglary at her home, and her favorite painting was stolen. Although the painting was insured for $1,000,000 by an insurance company, it had a market value of over $1,500,000. When the woman returned from vacation, she met with a detective employed by the insurance company to investigate the theft. During their meeting, the woman told the detective that she would pay him an extra $50,000 if he recovered the paihting. For the next three weeks, the detective investigated the theft as part of his job responsibilities with the insurance company. Within the course of this investigation, the detective learned who was responsible for the burglary. As a consequence, the culprit was apprehended, and the painting was recovered and returned to the woman. The detective then requested the $50,000 that the woman had promised to pay him. After the woman refused to make the payment, the detective sued the woman for breach of contract. Who is most likely to prevail?"
mmlu_pro::mmlu_pro:913,3.686397267922873,False,mmlu_pro::mmlu_pro:913,mmlu_pro,mmlu_pro:913,"Because of a sudden and unanticipated severe shortage of heating fuel, the President has ordered all offices of federal executive agencies to be open only four days per week. The President's order allows an exception to the extent that emergency circumstances require different hours of operation (as in the case of federal hospitals). When Congress enacted the appropriations statute for operating all federal executive agencies, its members assumed that the offices of those agencies would be open five days per week, but Congress did not include such a requirement in its appropriations statute or in any other statute. Is the President's order constitutional?"
mmlu_pro::mmlu_pro:1317,3.686349760467301,False,mmlu_pro::mmlu_pro:1317,mmlu_pro,mmlu_pro:1317,"After graduating from law school, a graduate moved to a city where she had been offered a position in an entertainment law firm. When she arrived, the graduate was told that her job was contingent on passing the state bar examination, which was being offered in July. In preparing for the bar examination, the graduate planned to take a bar review course. Although she had not pre-enrolled, the graduate planned to attend and pay for the course at registration. On the morning the course was set to begin, the graduate arrived late after getting stuck in freeway traffic. By the time the graduate got to the course location, registration had already been completed. When the graduate looked into the room where the course was being conducted, she saw the lecture had begun, and everyone was inside busily taking notes. Panicky, the graduate picked up a set of course materials that were lying on the registration table and entered without paying. Although the graduate intended to pay the enrollment fee, no one was at the registration table to take her money. After attending the first couple of classes, the graduate sent a cashier's check for the full amount of the enrollment fee to the bar review company. Unbeknownst to the graduate, the bar review course's regional director noticed that she had entered the lectures without paying. After ascertaining her identity from a fellow student who knew the graduate, the company filed a complaint with the local prosecutor, and a warrant was issued for her arrest. The complaint charged the graduate with the crime of larceny by trick, for deliberately failing to pay for services rendered. After the complaint was issued, the graduate's check arrived at the company's office. The company deposited the check but failed to inform the prosecutor that payment had been received. The graduate was arrested and held in custody overnight before the matter was resolved. The graduate suffered severe emotional distress at the publicity she received in the local newspapers and the humiliation she suffered for being arrested and held in police custody. Terribly upset, the graduate was unable to take the bar exam and, thus, lost her job at the entertainment law firm. If the graduate asserts a claim against the bar-review company based on infliction of emotional distress, will she prevail?"
mmlu_pro::mmlu_pro:1908,3.6788740944464227,False,mmlu_pro::mmlu_pro:1908,mmlu_pro,mmlu_pro:1908,"A pedestrian was injured when hit by a chair that was thrown from an upper-story hotel window. The pedestrian sued the occupants of all the rooms from which the chair might have been thrown. At trial, the pedestrian has been unable to offer any evidence as to the exact room from which the chair was thrown. The defendants have filed a motion for a directed verdict. Should the court grant the motion?"
mmlu_pro::mmlu_pro:1154,3.678860806225923,False,mmlu_pro::mmlu_pro:1154,mmlu_pro,mmlu_pro:1154,"A police officer entered a private home in response to a reported disturbance. She found no disturbance but did witness the two male residents engaging in consensual sexual relations with each other. She arrested and charged them with ""deviate sexual intercourse"", a state law that prohibits two persons of the same sex from engaging in mutual sexual relations. After conviction and unsuccessful appeals in the state courts, the men appealed to the United States Supreme Court. What is the likely holding and reasoning of the Supreme Court?"
mmlu_pro::mmlu_pro:1540,3.6771129697246487,False,mmlu_pro::mmlu_pro:1540,mmlu_pro,mmlu_pro:1540,"A father and a son were indicted and charged with bank robbery. They allegedly participated together in robbing a bank in their hometown. After the son was arrested and given Miranda warnings, he confessed and admitted that he and his father took part in the bank robbery. The prosecution decided to charge the father and son in the same indictment and prosecute them together in a single trial. At trial, the son took the stand and recanted his earlier confession by denying participation in the robbery. The prosecution now seeks to introduce into evidence the son's earlier confession that was videotaped by the police. The son and the father both object to its admissibility. The confession should be"
mmlu_pro::mmlu_pro:1551,3.660978382275415,False,mmlu_pro::mmlu_pro:1551,mmlu_pro,mmlu_pro:1551,"A family had been traveling cross-country on a camping trip when they decided to pull into Yellowstone National Park. During their stay at Yellowstone, the family camped out in a secluded area of the campgrounds surrounded by tall pine trees. Numerous signs had been posted throughout the campgrounds warning campers of the extremely dry conditions prevailing in the forest area due to a summerlong drought. On the morning of their departure, the family cooked breakfast over an open campfire. After breakfast, the family began to pack their gear into the van when the father instructed his 12-year-old son to put out the campfire. The son fetched two pails of water from a nearby pond and tossed the water over the campfire. Believing that he had extinguished the fire, the son joined his family in the van, and they drove away. Unbeknownst to the son and his family, the campfire was still smoldering when they left. Shortly thereafter, a wind gust blew the flames from the fire to some nearby brush. Due to the extremely dry conditions, the brush quickly ignited, starting a raging forest fire. The forest rangers dispatched a firefighting team, which included two helicopters equipped to fight the fire. While these helicopters were fighting the blaze from above, the smoke ¢ surrounding one of the helicopters became so intense that the pilot lost all visibility. At the same time, an operator of a small private plane saw the blaze and recklessly descended into the smoke. In the pilot's attempt to veer out of the intense smoke, his helicopter collided with the operator's low- flying plane, causing the aircrafts to crash. Both the pilot and the operator were killed in the resulting explosion. In a wrongful death action brought by the pilot's estate against the son and the father, the judgment should be for"
mmlu_pro::mmlu_pro:1268,3.656582471327631,False,mmlu_pro::mmlu_pro:1268,mmlu_pro,mmlu_pro:1268,"An employee wdrked as a delivery person for a drugstore. As part of the employee's duties and responsibilities, he would regularly deliver prescriptions and other items (such as toiletries, cosmetics, vitamins, and gift products) to customers. One afternoon while the employee was on duty, he remembered that it was his girlfriend's birthday. He went ahead and bought her a bottle of perfume from the pharmacy's cosmetics department. The employee paid the full price of $79. 95 for the perfume and had the perfume gift wrapped. He then drove to the girlfriend's house in the company van to personally deliver the birthday present. This trip took place during the employee's regular working hours while he was en route to make another delivery from his van. As he was traveling to the girlfriend's house, he was in such a hurry that he drove through a red light and collided with a vehicle owned and operated by a driver. The driver, who had entered the intersection on the green light, tried unsuccessfully to swerve and stop but was unable to avoid the employee's vehicle. The driver was injured in the accident, which caused extensive damage to both vehicles. If the driver brings suit against the drugstore to recover damages arising from the accident, the driver will probably"
mmlu_pro::mmlu_pro:866,3.5960267416393945,False,mmlu_pro::mmlu_pro:866,mmlu_pro,mmlu_pro:866,"A woman was standing in the aisle of a subway car and put her purse on the seat next to her. A man approached the woman from behind and grabbed the purse off the seat. He then pushed the woman out of the way and ran out of the subway car while carrying the purse. The man was apprehended on the subway platform while in possession of the purse. In a jurisdiction that follows the common law with respect to criminal offenses, of what crime can the man properly be convicted?"
mmlu_pro::mmlu_pro:1966,3.5744078975547606,False,mmlu_pro::mmlu_pro:1966,mmlu_pro,mmlu_pro:1966,"A surgeon operated on a patient in an operating room in the Marina General Hospital. The surgeon was assisted by an intern, who was assigned to the operation by the hospital, and a nurse, who was on the staff of the hospital. During the patient's convalescence, the patient complained of pain not explicable as an ordinary post-operative symptom. On investigation, it turned out that the intern and nurse, who had worked together in bandaging him, had done so in such a way as to constrict certain blood vessels. The faulty bandaging had caused acute pain and retarded the patient's recovery. After the patient's eventual recovery, he sued the intern, claiming $20,000 in damages. Before the case went to trial, the patient and intern agreed to a settlement in which the intern paid the patient $12,000, and the patient released the intern from all further claims for liability arising out of the incident. If the intern brings suit against the nurse for contribution, the most likely result is that the intern will"
mmlu_pro::mmlu_pro:1941,3.5660326987467,False,mmlu_pro::mmlu_pro:1941,mmlu_pro,mmlu_pro:1941,"An auto mechanic was repairing a car in his auto. shop when a spark ignited gasoline and oil residue on the floor. The mechanic managed to douse the flames, but not before the fire created giant billows of smoke that floated over onto a neighbor's property and caused the neighbor's home to become discolored. If the neighbor asserts a claim against the mechanic, the neighbor would most likely be able to recover for"
mmlu_pro::mmlu_pro:2078,3.5242657441379213,False,mmlu_pro::mmlu_pro:2078,mmlu_pro,mmlu_pro:2078,"You receive an e-mail from Dr. Brenda Browne, a licensed psychologist, who is currently seeing one of your former clients for a substance abuse disorder. Dr. Browne asks you to forward the client’s file to her and states that the client has signed a release authorizing you to do so. You should:"
mmlu_pro::mmlu_pro:1654,3.5208877952157493,False,mmlu_pro::mmlu_pro:1654,mmlu_pro,mmlu_pro:1654,"Police were conducting a house-to-house search for an escaped convict. During the search, a police officer went to a home and rang the doorbell. When a teenage male opened the door, the police officer told him that a convict had escaped and asked if he had seen anyone suspicious in the neighborhood. The teenager said he hadn't but then asked the police officer to come inside to ensure the house was safe. The police officer entered the home and proceeded to look around. When he went into the kitchen, the police officer noticed a bag containing white powder on the counter. Suspecting that the bag contained narcotics, the police officer questioned the teenager as to its contents. The teenager said he didn't live in the house and had never seen it before. The police officer confiscated the bag and took the teenager to the station house for questioning, at which time it was determined that the teenager had escaped from a psychiatric hospital and had broken into the home earlier in the day. Furthermore, the results of a police lab test found that the bag contained heroin. As a result, the police issued an arrest warrant for the owner of the home. He was apprehended and charged with possession of heroin. The homeowner's attorney has filed a motion to suppress, claiming that the heroin confiscated by the police was unlawfully obtained. The motion should be"
mmlu_pro::mmlu_pro:965,3.468606690301797,False,mmlu_pro::mmlu_pro:965,mmlu_pro,mmlu_pro:965,"An owner had a record store in the downtown business area of a city. A famous rock group was scheduled to perform at the local civic center and the owner featured the band's records in a special sale for the two weeks prior to the concert. In order to promote his sale, the owner installed loudspeakers on the outside of his store window so that he could play the band's records for people walking by to hear. It was the owner's hope that when they heard the records, the passersby would turn into customers and buy the band's records. Subsequently, the owner was cited for violating a city ordinance which provides that:""An owner of property located within the city limits shall not permit to be used on his property any device which causes sounds, other than clock chimes, to be heard upon the street or sidewalk. Violation of this ordinance shall subject the property owner to a fine of $50. 00 for each occurrence. ""If the owner is successful in challenging this ordinance in court, the court would most likely reason that"
