level,estimate,reference,stem_id,dataset,sample_id,question
mmlu_pro::mmlu_pro:1749,3.982286118313027,False,mmlu_pro::mmlu_pro:1749,mmlu_pro,mmlu_pro:1749,"A brick mason was hired by a builder under a written one-year contract, at an annual salary of $45,000, with employment to begin on March 1. Because the builder was unable to secure enough building contracts to keep all its employees busy during the season beginning March 1, it notified the brick mason on February 15 that it could not afford to employ him as a mason. At the same time, however, the builder offered to employ the mason, for the same contract period, as a night guard at an annual salary of $25,000. The mason declined the offer and remained unemployed during the year. No offer and remained unemployed during the year. No employment for brick masons was available in the community during the year, but the mason could have obtained other employment as a day laborer that would have paid up to $25,000 a year. At the end of the year, in an action against the builder for breach of contract, how much, if anything, is the mason entitled to recover?"
mmlu_pro::mmlu_pro:1111,3.9809483899453566,False,mmlu_pro::mmlu_pro:1111,mmlu_pro,mmlu_pro:1111,"A plaintiff filed a civil action asking for damages resulting from a tortious assault that the defendant inflicted on him. During trial, plaintiff's counsel asked an opposing witness on cross examination: ""At any time during the assault did anyone attempt to leave?"" Defense counsel objected to the question. How will the court rule on the objection?"
mmlu_pro::mmlu_pro:1154,3.9798432539733004,False,mmlu_pro::mmlu_pro:1154,mmlu_pro,mmlu_pro:1154,"A police officer entered a private home in response to a reported disturbance. She found no disturbance but did witness the two male residents engaging in consensual sexual relations with each other. She arrested and charged them with ""deviate sexual intercourse"", a state law that prohibits two persons of the same sex from engaging in mutual sexual relations. After conviction and unsuccessful appeals in the state courts, the men appealed to the United States Supreme Court. What is the likely holding and reasoning of the Supreme Court?"
mmlu_pro::mmlu_pro:1472,3.979323703461262,False,mmlu_pro::mmlu_pro:1472,mmlu_pro,mmlu_pro:1472,"A husband and wife divorced after 17 years of marriage. They had one son, aged 10. As part of the divorce decree, the wife was given custody of the son, while the husband was entitled to weekend visitation. Thereafter, the husband accepted a new job in a neighboring state. Before relocating, the husband met with an attorney to seek his advice about how he could gain full custody of his son. The attorney told the husband that his new state did not give full faith and credit to divorce proceedings in his former state of residence. As a consequence, the attorney advised the husband that he could take the son to live with him and not be in violation of the law. This was erroneous legal advice, and his new state, in fact, did honor and give full faith and credit to other states' divorce decrees. When his next scheduled visitation took place, the husband picked up his son at his ex-wife's home. Instead of returning his son, he took him to live with him in his new state. After refusing to return his son to his ex-wife, the husband was subsequently arrested and charged with kidnapping. The applicable statute is defined as ""knowingly abducting a person and moving him or her to another location. ""Should the husband be found guilty of kidnapping?"
mmlu_pro::mmlu_pro:2031,3.9755749814554098,False,mmlu_pro::mmlu_pro:2031,mmlu_pro,mmlu_pro:2031,"Before Justin could take an airplane flight, he needed to overcome his fear of flying. His therapist taught him relaxation exercises, which he practiced while first looking at pictures of airplanes, then seeing them take off at the airport, then going into an empty plane that would not take off, then finally taking a short flight. Which of the following treatments did he undergo?"
mmlu_pro::mmlu_pro:1132,3.9744050489430576,False,mmlu_pro::mmlu_pro:1132,mmlu_pro,mmlu_pro:1132,There was an accident at a manufacturing plant located in California which state generally allows prevailing parties to collect punitive damages. A worker from Washington was injured at the California plant and she filed suit in federal district court in her home state of Washington. Washington does not generally allow punitive damages. The plaintiff has alleged in their federal lawsuit filed in Washington that they are entitled to punitive damages. The court should
mmlu_pro::mmlu_pro:1528,3.9730365485404895,False,mmlu_pro::mmlu_pro:1528,mmlu_pro,mmlu_pro:1528,"A man worked as a clerk in a gourmet coffee shop. His friend often stopped by the shop to chat with the man while the man was working. One afternoon, while the friend was visiting the shop, the man needed to use the bathroom. There were no customers in the shop at that moment, so the man asked the friend to watch the store for him while he went in the back to use the bathroom. The friend agreed to do so. While the man was in the bathroom, a customer came into the store. She wanted to purchase some freshly ground coffee. The shop had a grinding machine that customers could use. The customer selected a bag of coffee beans and then took it to the grinding machine. She was unsure how to start the machine, so she asked the friend for help. The friend tried to show the customer how to use the machine, but he was not familiar with how it worked, and he gave the customer erroneous instructions. The customer tried to follow the friend's instructions, but this led to her getting her finger pinched and cut by the machine. If the customer asserts a claim against the coffee shop company for her finger injury, the customer will most likely"
mmlu_pro::mmlu_pro:1588,3.972960190074963,False,mmlu_pro::mmlu_pro:1588,mmlu_pro,mmlu_pro:1588,"A prisoner was serving a life sentence in a state prison as a result of his conviction for the murder of a child who had trespassed onto his farmland. The prisoner came from a family of farmers, dating back to at least 1750. His family believed that all nourishment comes from the ground and that one's soul will be saved only if his diet consists totally of natural, farm-grown food. The prisoner followed that belief and ate only fresh fruits and vegetables. He further believes that a higher power has commanded him to eat only vegetarian foods. When the prisoner entered the prison state prison officials agreed to grant his wishes and served him only fresh fruits and vegetables for his meals. After six months, deciding that catering to his special diet was overly burdensome and administratively unworkable, the officials decided to stop giving the prisoner special treatment and began to serve him the same food as served to the rest of the prison population. Although nothing physically prohibited the prisoner from eating and surviving on the general prison population's diet, he refused to eat the food that was not in conformity with his special diet. The prisoner's best constitutional argument to support his claim of the right to a fresh fruit and vegetable diet is based on"
mmlu_pro::mmlu_pro:1365,3.972119112979297,False,mmlu_pro::mmlu_pro:1365,mmlu_pro,mmlu_pro:1365,"Berg offered to sell a parcel of land to Jones for $75,000 cash. The offer was in writing on March 1 and made by sending an e-mail to Jones' web site. Jones responded by mailing a letter on March 10 which stated ""I accept but would like to request that I can pay $25,000 in three equal installments over the next three years."" Berg received the letter on March 15. A contract was"
mmlu_pro::mmlu_pro:1084,3.970826644636579,False,mmlu_pro::mmlu_pro:1084,mmlu_pro,mmlu_pro:1084,"A college student owns an expensive sports car. His friend called him up one afternoon and asked to borrow his car for a date he had that night. The college student generously lent the car to his friend. On his way home from the date, basking in the memories of a beautiful evening, the friend lost control of the car and hit a pedestrian. As a result of the accident, and after learning that the friend had no money and no insurance, the pedestrian brought suit against the college student to recover for his injuries. He asserted a claim against the college student for negligent entrustment of a vehicle. During his case, the pedestrian introduced evidence that the friend had been in several previous accidents. In his defense, the college student offered the testimony of his girlfriend that the college student frequently lent his car to his friend. The girlfriend further testified that the college student gave his friend permission to use his car only after determining that the friend was a careful and attentive driver. The girlfriend's testimony is"
