test_taker,dataset,generator,setting,choice_group,n_obs,mean_correct,mean_predicted,mean_residual
vllm/LGAI-EXAONE/EXAONE-4.0-1.2B,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.3039832285115304,0.2725848416005486,0.03139838691098184
vllm/LGAI-EXAONE/EXAONE-4.0-1.2B,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.2809224318658281,0.27526414835488494,0.0056582835109431255
vllm/LGAI-EXAONE/EXAONE-4.0-1.2B,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.2945492662473795,0.2850690055214191,0.009480260725960326
vllm/LiquidAI/LFM2-1.2B,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.6592964824120603,0.5953379901509096,0.06395849226115079
vllm/LiquidAI/LFM2-1.2B,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.5778894472361809,0.5379456368181363,0.039943810418044526
vllm/LiquidAI/LFM2-1.2B,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.3748743718592965,0.3650045396049596,0.009869832254336868
vllm/LiquidAI/LFM2-1.2B,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.34472361809045227,0.34892553526303616,-0.004201917172583938
vllm/LiquidAI/LFM2-1.2B,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.3758793969849246,0.3710654871468411,0.004813909838083461
vllm/LiquidAI/LFM2-1.2B,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.25060240963855424,0.2427009142612059,0.007901495377348284
vllm/LiquidAI/LFM2-1.2B,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.29397590361445786,0.25786188221089573,0.0361140214035621
vllm/LiquidAI/LFM2-1.2B,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.13493975903614458,0.12197838047242926,0.01296137856371531
vllm/LiquidAI/LFM2-1.2B,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.0963855421686747,0.12027366357984567,-0.02388812141117098
vllm/LiquidAI/LFM2-1.2B,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.12289156626506025,0.13092757822959927,-0.00803601196453903
vllm/LiquidAI/LFM2-1.2B,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.3385744234800839,0.3091228940551959,0.02945152942488796
vllm/LiquidAI/LFM2-1.2B,mmlu_pro,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,954,0.2945492662473795,0.29152763599713144,0.0030216302502480315
vllm/LiquidAI/LFM2-1.2B,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.14675052410901468,0.15543401854415212,-0.008683494435137466
vllm/LiquidAI/LFM2-1.2B,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.15723270440251572,0.15304033700559455,0.004192367396921168
vllm/LiquidAI/LFM2-1.2B,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.13522012578616352,0.1534985535981371,-0.018278427811973585
vllm/LiquidAI/LFM2-2.6B,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.8,0.8189971778728201,-0.018997177872820032
vllm/LiquidAI/LFM2-2.6B,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.7819095477386935,0.7753039298798865,0.006605617858806915
vllm/LiquidAI/LFM2-2.6B,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.6603015075376885,0.6746607180424106,-0.014359210504722142
vllm/LiquidAI/LFM2-2.6B,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.6753768844221105,0.6565835361207119,0.018793348301398633
vllm/LiquidAI/LFM2-2.6B,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.6894472361809045,0.6782127675617506,0.011234468619153835
vllm/LiquidAI/LFM2-2.6B,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.3180722891566265,0.321166989171745,-0.003094700015118526
vllm/LiquidAI/LFM2-2.6B,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.3325301204819277,0.3314640239931389,0.0010660964887887917
vllm/LiquidAI/LFM2-2.6B,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.20481927710843373,0.18422901136610967,0.020590265742324067
vllm/LiquidAI/LFM2-2.6B,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.21927710843373494,0.1885198144847212,0.030757293949013758
vllm/LiquidAI/LFM2-2.6B,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.23132530120481928,0.21608042171737823,0.015244879487441035
vllm/LiquidAI/LFM2-2.6B,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.4360587002096436,0.4620347164767742,-0.025976016267130555
vllm/LiquidAI/LFM2-2.6B,mmlu_pro,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,954,0.41823899371069184,0.43754302231245457,-0.01930402860176278
vllm/LiquidAI/LFM2-2.6B,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.3008385744234801,0.2947711856712156,0.006067388752264495
vllm/LiquidAI/LFM2-2.6B,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.29559748427672955,0.29792662945305043,-0.0023291451763208407
vllm/LiquidAI/LFM2-2.6B,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.2882599580712788,0.30840680988838987,-0.020146851817111042
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.9035175879396985,0.8958772228244823,0.007640365115216163
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.8834170854271357,0.8698797150967833,0.013537370330352428
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.8040201005025126,0.8018393992941322,0.0021807012083804975
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.8060301507537688,0.7939588763858769,0.012071274367891934
vllm/Qwen/Qwen3-4B-Instruct-2507,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.8110552763819096,0.8076154503339964,0.0034398260479131704
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.3710843373493976,0.4235443867143647,-0.05246004936496711
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.363855421686747,0.42325010542790903,-0.05939468374116202
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.24096385542168675,0.26799100734934855,-0.027027151927661804
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.23132530120481928,0.27215546577805183,-0.040830164573232554
vllm/Qwen/Qwen3-4B-Instruct-2507,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.25060240963855424,0.30609930303072386,-0.05549689339216963
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.5272536687631028,0.583498272187278,-0.05624460342417529
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,954,0.4968553459119497,0.548834923059325,-0.051979577147375305
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.3805031446540881,0.41845639653266714,-0.037953251878579064
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.3941299790356394,0.4212163408397131,-0.027086361804073714
vllm/Qwen/Qwen3-4B-Instruct-2507,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.39832285115303984,0.4344711904317176,-0.03614833927867778
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.7678391959798995,0.7804394674706339,-0.012600271490734357
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.7095477386934673,0.7284578939505142,-0.018910155257046857
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.6201005025125628,0.6130650168588023,0.007035485653760479
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.5889447236180905,0.5925280102285309,-0.0035832866104404063
vllm/allenai/Olmo-3-7B-Instruct,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.6030150753768844,0.6154448463909375,-0.012429771014053135
vllm/allenai/Olmo-3-7B-Instruct,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.2987951807228916,0.2943210330075408,0.004474147715350779
vllm/allenai/Olmo-3-7B-Instruct,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.327710843373494,0.30728777844386007,0.020423064929633885
vllm/allenai/Olmo-3-7B-Instruct,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.16626506024096385,0.16324058064102417,0.003024479599939661
vllm/allenai/Olmo-3-7B-Instruct,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.20240963855421687,0.166313446267182,0.03609619228703485
vllm/allenai/Olmo-3-7B-Instruct,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.23132530120481928,0.18990122268346596,0.04142407852135331
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.39832285115303984,0.41976957810952154,-0.021446726956481695
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,954,0.3836477987421384,0.39810606904725043,-0.014458270305112039
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.2589098532494759,0.25402009107918233,0.004889762170293601
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.279874213836478,0.2561302971526206,0.023743916683857415
vllm/allenai/Olmo-3-7B-Instruct,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.2861635220125786,0.26523722041161935,0.020926301600959284
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.8864321608040201,0.8839172844833209,0.0025148763206993105
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.8502512562814071,0.85533919300672,-0.005087936725312894
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.7768844221105528,0.781908567926721,-0.005024145816168265
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.7447236180904523,0.7719003548045527,-0.02717673671410036
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.7728643216080402,0.7870308424115343,-0.01416652080349414
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.3614457831325301,0.4004947847951823,-0.039049001662652155
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.3855421686746988,0.4027247025154909,-0.017182533840792154
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.24096385542168675,0.2485508687858759,-0.007587013364189147
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.2457831325301205,0.2530407667454028,-0.007257634215282334
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.2819277108433735,0.2860370364306063,-0.00410932558723283
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.5251572327044025,0.5602147543603555,-0.035057521655953064
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,mmlu_pro,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,954,0.480083857442348,0.5274683460508607,-0.047384488608512736
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.36163522012578614,0.3936042418351885,-0.031969021709402336
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.3731656184486373,0.39686105253180454,-0.023695434083167235
vllm/cyankiwi/Olmo-3.1-32B-Instruct-AWQ-4bit,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.39622641509433965,0.40984199557874446,-0.013615580484404831
vllm/google/gemma-3-12b-it,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.9115577889447236,0.9012803195199254,0.010277469424798293
vllm/google/gemma-3-12b-it,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.8663316582914573,0.8764378764202042,-0.010106218128746885
vllm/google/gemma-3-12b-it,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.8170854271356784,0.8109330085727237,0.006152418562954775
vllm/google/gemma-3-12b-it,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.8180904522613065,0.8040338542664714,0.014056597994835081
vllm/google/gemma-3-12b-it,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.8100502512562814,0.8170472989758509,-0.006997047719569503
vllm/google/gemma-3-12b-it,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.327710843373494,0.4353726565484124,-0.10766181317491846
vllm/google/gemma-3-12b-it,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.3301204819277108,0.43373757156901643,-0.1036170896413056
vllm/google/gemma-3-12b-it,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.18072289156626506,0.2781202203350996,-0.09739732876883452
vllm/google/gemma-3-12b-it,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.19759036144578312,0.28212694016398593,-0.08453657871820279
vllm/google/gemma-3-12b-it,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.23132530120481928,0.31652113249426,-0.08519583128944072
vllm/google/gemma-3-12b-it,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.5786163522012578,0.5948083727480775,-0.016192020546819633
vllm/google/gemma-3-12b-it,mmlu_pro,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,954,0.5335429769392034,0.5592825529326678,-0.025739575993464523
vllm/google/gemma-3-12b-it,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.4329140461215933,0.43081287005610364,0.002101176065489616
vllm/google/gemma-3-12b-it,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.4161425576519916,0.43322448757095533,-0.017081929918963734
vllm/google/gemma-3-12b-it,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.4276729559748428,0.4465440923712471,-0.018871136396404344
vllm/google/gemma-3-4b-it,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.771859296482412,0.7872082158629577,-0.015348919380545743
vllm/google/gemma-3-4b-it,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.7085427135678392,0.736519944368126,-0.027977230800286836
vllm/google/gemma-3-4b-it,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.6321608040201006,0.6236260504861875,0.008534753533913086
vllm/google/gemma-3-4b-it,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.6080402010050251,0.6034255672738714,0.004614633731153773
vllm/google/gemma-3-4b-it,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.6311557788944724,0.6262373707942189,0.004918408100253432
vllm/google/gemma-3-4b-it,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.29397590361445786,0.2983123873837834,-0.004336483769325592
vllm/google/gemma-3-4b-it,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.344578313253012,0.31090219179547,0.033676121457542
vllm/google/gemma-3-4b-it,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.13975903614457832,0.16635306503364175,-0.02659402888906345
vllm/google/gemma-3-4b-it,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.13253012048192772,0.16965397403793378,-0.03712385355600606
vllm/google/gemma-3-4b-it,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.18313253012048192,0.19394194399578563,-0.010809413875303708
vllm/google/gemma-3-4b-it,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.4119496855345912,0.42646892067527975,-0.014519235140688523
vllm/google/gemma-3-4b-it,mmlu_pro,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,954,0.3951781970649895,0.40439987949216155,-0.00922168242717204
vllm/google/gemma-3-4b-it,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.25052410901467503,0.26040811375849043,-0.009884004743815353
vllm/google/gemma-3-4b-it,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.2620545073375262,0.26273109376023873,-0.0006765864227125039
vllm/google/gemma-3-4b-it,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.2672955974842767,0.27209900017458954,-0.004803402690312807
vllm/ibm-granite/granite-4.0-1b,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.7065326633165829,0.6944394220767409,0.01209324123984201
vllm/ibm-granite/granite-4.0-1b,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.6201005025125628,0.6338585871936206,-0.013758084681057903
vllm/ibm-granite/granite-4.0-1b,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.5135678391959799,0.4882259081313718,0.0253419310646081
vllm/ibm-granite/granite-4.0-1b,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.47537688442211057,0.4670549097043654,0.00832197471774512
vllm/ibm-granite/granite-4.0-1b,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.5115577889447236,0.4897898602666252,0.021767928678098458
vllm/ibm-granite/granite-4.0-1b,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.25542168674698795,0.2609326161577091,-0.005510929410721108
vllm/ibm-granite/granite-4.0-1b,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.2457831325301205,0.27596787082091123,-0.030184738290790727
vllm/ibm-granite/granite-4.0-1b,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.1493975903614458,0.13682337054463595,0.012574219816809822
vllm/ibm-granite/granite-4.0-1b,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.14457831325301204,0.13718462160398195,0.007393691649030079
vllm/ibm-granite/granite-4.0-1b,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.18072289156626506,0.15328636748862376,0.027436524077641307
vllm/ibm-granite/granite-4.0-1b,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.33542976939203356,0.3549073702605968,-0.019477600868563285
vllm/ibm-granite/granite-4.0-1b,mmlu_pro,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,954,0.2914046121593291,0.3359116920383436,-0.04450707987901445
vllm/ibm-granite/granite-4.0-1b,mmlu_pro,google/gemini-3.1-pro-preview,augment_human,10-choice,954,0.1750524109014675,0.19418804261717643,-0.01913563171570892
vllm/ibm-granite/granite-4.0-1b,mmlu_pro,google/gemini-3.1-pro-preview,augment_model,10-choice,954,0.1708595387840671,0.1935816624121772,-0.022722123628110137
vllm/ibm-granite/granite-4.0-1b,mmlu_pro,google/gemini-3.1-pro-preview,augment_ablation,10-choice,954,0.1750524109014675,0.19849449050724768,-0.023442079605780205
vllm/ibm-granite/granite-4.0-micro,arc_challenge,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,995,0.7959798994974875,0.7718476213662981,0.02413227813118932
vllm/ibm-granite/granite-4.0-micro,arc_challenge,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,995,0.7557788944723618,0.7183521534221896,0.03742674105017217
vllm/ibm-granite/granite-4.0-micro,arc_challenge,google/gemini-3.1-pro-preview,augment_human,10-choice,995,0.607035175879397,0.59982844151984,0.007206734359556931
vllm/ibm-granite/granite-4.0-micro,arc_challenge,google/gemini-3.1-pro-preview,augment_model,10-choice,995,0.5989949748743718,0.578922788900245,0.020072185974126966
vllm/ibm-granite/granite-4.0-micro,arc_challenge,google/gemini-3.1-pro-preview,augment_ablation,10-choice,995,0.6190954773869347,0.6019195361505839,0.01717594123635075
vllm/ibm-granite/granite-4.0-micro,gpqa,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,415,0.3132530120481928,0.28962931597925407,0.023623696068938726
vllm/ibm-granite/granite-4.0-micro,gpqa,google/gemini-3.1-pro-preview,model_from_scratch,4-choice,415,0.2674698795180723,0.3030179585965994,-0.03554807907852712
vllm/ibm-granite/granite-4.0-micro,gpqa,google/gemini-3.1-pro-preview,augment_human,10-choice,415,0.14216867469879518,0.15957746993209548,-0.017408795233300304
vllm/ibm-granite/granite-4.0-micro,gpqa,google/gemini-3.1-pro-preview,augment_model,10-choice,415,0.13012048192771083,0.16235922303698083,-0.03223874110926998
vllm/ibm-granite/granite-4.0-micro,gpqa,google/gemini-3.1-pro-preview,augment_ablation,10-choice,415,0.19759036144578312,0.1850724601512654,0.012517901294517726
vllm/ibm-granite/granite-4.0-micro,mmlu_pro,google/gemini-3.1-pro-preview,human_from_scratch,4-choice,954,0.4360587002096436,0.41166735226502593,0.024391347944617676
