dataset,label,setting,source,generator,n_items,difficulty,difficulty_se,discrimination,discrimination_se,mean_flaws,mean_flaws_se,validity_available
mmlu_pro,Qwen Augment Model,augment_model,Augment Model,together/Qwen/Qwen3.5-397B-A17B,954,-0.3208724024912236,0.053426728783245746,1.2495074783946196,0.014029165487816716,3.1320754716981134,0.05656893225237966,True
mmlu_pro,GPT Augment Ablation,augment_ablation,Ablation,openai/gpt-5.2-2025-12-11,954,-0.16398583982964773,0.05389699440527647,1.2951472653300904,0.013474013495856375,3.593291404612159,0.0567517832994937,True
mmlu_pro,Gemini Augment Ablation,augment_ablation,Ablation,google/gemini-3.1-pro-preview,954,-0.2556914043148543,0.05247783937386188,1.2833513832011032,0.013705672570764939,2.9371069182389937,0.05237780560527817,True
mmlu_pro,Qwen Augment Ablation,augment_ablation,Ablation,together/Qwen/Qwen3.5-397B-A17B,954,-0.405235814147137,0.052491588901009745,1.2347142343858328,0.013989151288797689,3.1352201257861636,0.05602380583649766,True
gpqa,GPT Augment Human,augment_human,Augment Human,openai/gpt-5.2-2025-12-11,415,0.6526862003626188,0.07341835616444975,1.2397465137129715,0.016380670143326156,3.36144578313253,0.09090479405165257,True
gpqa,Gemini Augment Human,augment_human,Augment Human,google/gemini-3.1-pro-preview,415,0.5717687343178599,0.07046206371964318,1.2457329305463662,0.017440367760767617,3.0819277108433734,0.08887917603241068,True
gpqa,Qwen Augment Human,augment_human,Augment Human,together/Qwen/Qwen3.5-397B-A17B,415,0.4806778373137121,0.07201008576443478,1.2523030512404192,0.018307175282642224,3.1012048192771084,0.0912870737129772,True
gpqa,GPT Augment Model,augment_model,Augment Model,openai/gpt-5.2-2025-12-11,415,0.6171070907575847,0.07343280801867143,1.2355930434371154,0.018042496593496705,3.419277108433735,0.08423368286765341,True
gpqa,Gemini Augment Model,augment_model,Augment Model,google/gemini-3.1-pro-preview,415,0.5395672645379664,0.07224931170876547,1.2440463327066962,0.01697857837701822,2.8650602409638553,0.07668876980725937,True
gpqa,Qwen Augment Model,augment_model,Augment Model,together/Qwen/Qwen3.5-397B-A17B,415,0.3658655870350961,0.07407328334086408,1.1991392922699577,0.018098367417017397,2.9927710843373494,0.08695143050810568,True
gpqa,GPT Augment Ablation,augment_ablation,Ablation,openai/gpt-5.2-2025-12-11,415,0.41252581496798807,0.07402010554438206,1.2155694186623172,0.01802338758579685,3.486746987951807,0.08730877592083831,True
gpqa,Gemini Augment Ablation,augment_ablation,Ablation,google/gemini-3.1-pro-preview,415,0.38768998632815593,0.07295891451673979,1.2133854142564215,0.018310022688319032,2.9397590361445785,0.07867618596473962,True
gpqa,Qwen Augment Ablation,augment_ablation,Ablation,together/Qwen/Qwen3.5-397B-A17B,415,0.2037606006135783,0.0754376645795073,1.1833984923065655,0.02047081742496517,3.1518072289156627,0.08849267561891876,True
